,message.sender_id,message.text,message.date,message.id,message.peer_id.channel_id
451,-1001466074174,"AND THERE IT IS, THE BREAKOUT",2021-06-29 14:30:56+00:00,487,1466074174
452,-1001466074174,"🚨**SPECIAL ANNOUNCEMENT**🚨

BECAUSE YOU ASKED FOR IT, WE’RE OPENING FOR A LIMITED TIME AND ONLY A LIMITED NUMBER OF SPOTS IN THE MOST EXCLUSIVE AND SOUGHT AFTER TRADING COMMUNITY IN THE WORLD:

**CYRPTO INNER CIRCLE® VIP**

PRICES WILL SOON RISE, SO BE QUICK🔥

👉1 MONTH: **0.01 BTC**👈
👉3 MONTHS: **0.015 BTC**👈
👉LIFETIME: **0.03 BTC**👈

TO GRAB YOUR SPOT FILL IN OUR REGISTRATION FORM, AND SEND YOUR CONFIRMATION SCREENSHOT TO @CICAlex

**REGISTRATION FORM**
https://forms.gle/MkHmqQgri2XPXhGP6",2021-06-29 15:58:40+00:00,488,1466074174
453,-1001466074174,,2021-06-29 15:58:48+00:00,489,1466074174
454,-1001466074174,"ICPUSDT UP BY 72% "" WITHOUT LEVERAGE""  FROM OUR ENTRY
https://www.tradingview.com/x/pnstxUxl/",2021-06-29 17:09:07+00:00,490,1466074174
455,-1001466074174,THIS IS JUST THE BEGINNING OF WHATS IN STORE FOR THE COMING MONTHS 😉,2021-06-29 17:10:00+00:00,491,1466074174
456,-1001466074174,"BTCUSDT- AS I SAID, WE WONT HAVE MUCH PROBLEM IN REACHIN 38.2K, ALL OTHER LEVELS DOESNT MATTER TILL THEN
https://www.tradingview.com/x/pUMiP16t/",2021-06-29 17:35:23+00:00,492,1466074174
457,-1001466074174,"MAYBE A LITTLE PULLBACK, BUT I DONT EXPECT ANY  STRONG REJECTION TILL THEN",2021-06-29 17:35:54+00:00,493,1466074174
458,-1001466074174,"ALRIGHT GUYS, I HOPE YOU HAD AN AMAZIN PROFITABLE DAY AGAIN WITH MATIC ALL THE RUNNING TRADES, 

WILL WAIT FOR DAILY CLOSE NOW, AND UPDATE AFTER THAT

IF YOU ARE SATISFIED WITH MY TAKE AND ANALYSIS ON CRYPTO, THAN SIGN UP FOR THE PREMIUM SERVICES BELOW, ITS GOING TO BE ONE HELL OF AN ALT SEASON !!👌👌",2021-06-29 18:36:49+00:00,494,1466074174
459,-1001466074174,WILL WAIT FOR MONTHLY CLOSE  BEFORE TAKING ANY NEW POSITIONS,2021-06-30 06:28:18+00:00,496,1466074174
460,-1001466074174,"BTCUSDT- THESE ARE THE 2 SCENARIOS I AM LOOKING AT, 
https://www.tradingview.com/x/gF4McYBU/",2021-06-30 16:01:33+00:00,497,1466074174
461,-1001466074174,"I AM HONESTLY LEANING TOWARDS SHORT SIDE, AND FILLING THE GAP BELOW, AND SINCE OUR ENRTY WAS FROM 31K, AND HAVE AREADY CLOSED 70% POSITION, I AM NT REALLY WORRIED",2021-06-30 16:01:33+00:00,498,1466074174
462,-1001466074174,,2021-06-30 16:02:30+00:00,499,1466074174
463,-1001466074174,"GUYS I AM HUMBLED BY YOUR CONFIDENCE IN ME, BUT THIS IS SOMETHING VERY WRONG IF YOU ARE NOT FOLLOWING RISK MANAGEMENT, JUST LIKE THIS KIND MEMBER  👆, WHO RISKED 20% OF ACCOUNT, WHICH IS HORRIBLE

ONLY WAY YOU CAN BECOME A PROFITABLE TRADER IS BY PATIENCE AND MOST IMPORTANTLY AND INFACT I CANT STRESS THIS ENOUGH THAT HOW IMPORTANT RISK MANAGEMENT IS,",2021-06-30 16:14:24+00:00,500,1466074174
464,-1001466074174,"ALRIGHT GUYS, LETS SEE HOW THIS MONTHLY AND QUARTELY CLOSES, AND THEN AM GONNA UPDATE YOU WITH MY BTC TRADING PLANS",2021-06-30 16:45:07+00:00,501,1466074174
465,-1001466074174,"BTCUSDT- LOOKING FOR SOMETHING LIKE THIS AS AN INTRADAY TRADE
https://www.tradingview.com/x/bY0QKTTr/",2021-07-01 03:09:42+00:00,502,1466074174
466,-1001466074174,"WAVESUSDT SHORT PLAN
https://www.tradingview.com/x/IdsnbMPf/",2021-07-01 04:12:53+00:00,503,1466074174
467,-1001466074174,"BTCUSDT UPDATE
https://www.tradingview.com/x/b5jxd06f/",2021-07-01 07:06:32+00:00,504,1466074174
468,-1001466074174,ETHUSDT SHORT UPDATE- CLOSE TP1 HERE AT 2168,2021-07-01 07:16:16+00:00,505,1466074174
469,-1001466074174,,2021-07-01 07:16:20+00:00,506,1466074174
470,-1001466074174,I DONT HAVE ANY LEVERAGED POSITION OPEN AT THE MOMENT,2021-07-01 23:04:38+00:00,507,1466074174
471,-1001466074174,"BTCUSDT UPDATE
https://www.tradingview.com/x/WEqT4FXi/",2021-07-02 04:16:56+00:00,508,1466074174
472,-1001466074174,"BTCUSDT- LOOKING FOR A CLEAN BREAK AND CLOSE ABOVE MONDAY LOW, FOR A LONG SCALP TARGETING JULY OPEN AND LAST WEEK'S HIGH
https://www.tradingview.com/x/29lWmDCy/",2021-07-03 04:04:33+00:00,509,1466074174
473,-1001466074174,"FETUSDT LONG UPDATE
https://www.tradingview.com/x/9SjRaLpC/",2021-07-03 05:32:40+00:00,510,1466074174
474,-1001466074174,"NEARUSDT PLAN
https://www.tradingview.com/x/LwoGuUi8/",2021-07-03 05:41:47+00:00,511,1466074174
475,-1001466074174,BTCUSDT,2021-07-03 08:02:12+00:00,512,1466074174
476,-1001466074174,WENT LONG IN VIP RIGHT BEFORE THE MOVE 👆,2021-07-03 08:02:37+00:00,513,1466074174
477,-1001466074174,"BTCUSDT UPDATE
https://www.tradingview.com/x/cgJYFYOP/",2021-07-03 08:12:38+00:00,514,1466074174
478,-1001466074174,"LONG LINAUSDT HERE AT 0.0267 , STOP 0.0213, 1ST TARGET 0.031, REST WILL UPDATE LATER WITH THE CHART",2021-07-03 08:23:17+00:00,515,1466074174
479,-1001466074174,ICPUSDT UPDATE,2021-07-03 10:32:42+00:00,516,1466074174
480,-1001466074174,"MATICUSDT LONG PLAN
https://www.tradingview.com/x/WmIPO7QV/",2021-07-03 12:16:26+00:00,517,1466074174
481,-1001466074174,"LINAUSDT- FOR THOSE ASKING FOR THE CHART
https://www.tradingview.com/x/IqxuJ3av/",2021-07-04 04:26:07+00:00,518,1466074174
482,-1001466074174,"DO NOT FOMO INTO THE ALTS WHICH ARE POPPING UP, WAIT FOR THIS WEEKLY CLOSE, THERE WILL BE ENTRIES AND SETUPS AVAILABLE",2021-07-04 04:27:05+00:00,519,1466074174
483,-1001466074174,"GRTUSDT- SPOT BUY HERE AT 0.6628 , TARGET 1.28, 2.8 + ( I AM BULLISH ON THIS COIN IN COMING DAYS/WEEKS)",2021-07-04 04:30:54+00:00,520,1466074174
484,-1001466074174,"ALICEUSDT LONG- USE SMALL CAPITAL RISK IN THIS ONE
https://www.tradingview.com/x/og84EEiU/",2021-07-04 04:38:20+00:00,521,1466074174
485,-1001466074174,,2021-07-04 04:45:13+00:00,522,1466074174
486,-1001466074174,Been bullish on Alice,2021-07-04 04:45:20+00:00,523,1466074174
487,-1001466074174,"ALICEUSDT IS A BIG SWING TRADE, YOU HAVE TO BE PATIENT IN THIS ONE",2021-07-04 04:47:19+00:00,524,1466074174
488,-1001466074174,Lol,2021-07-04 05:23:26+00:00,525,1466074174
489,-1001466074174,All you need is patience,2021-07-04 05:23:44+00:00,526,1466074174
490,-1001466074174,,2021-07-04 05:34:22+00:00,527,1466074174
491,-1001466074174,Lol now Alice follows,2021-07-04 05:34:27+00:00,528,1466074174
492,-1001466074174,,2021-07-04 05:39:35+00:00,529,1466074174
493,-1001466074174,Members having amazing weekend🍕🏠🎉,2021-07-04 05:39:44+00:00,530,1466074174
494,-1001466074174,"CURRENT RUNNING TRADES

BTCUSDT LONG
ICPUSDT LONG
LINAUSDT LONG
ALICEUSDT LONG",2021-07-04 05:46:16+00:00,531,1466074174
495,-1001466074174,,2021-07-04 05:46:33+00:00,532,1466074174
496,-1001466074174,,2021-07-04 05:46:50+00:00,533,1466074174
497,-1001466074174,,2021-07-04 05:47:28+00:00,534,1466074174
498,-1001466074174,,2021-07-04 05:48:46+00:00,535,1466074174
499,-1001466074174,"BTCUSDT LONG UPDATE- CLOSE 40$ POSITION HERE
https://www.tradingview.com/x/524ciXkC/",2021-07-04 06:05:23+00:00,536,1466074174
500,-1001466074174,"ALLRIGHT GUYS, HAS BEEN AN INSANE PROFIT MAKING SESSION THESE LAST FEW HOURS HAVE BEEN, I NEED TO GO OUT AND ENJOY SUNDAY, YOU ALL DO THE SAME, TP'S AND STOPLOSSES ARE SET, GET AWAY FROM SCREEN AND RELAX

WILL ASSESS AROUND WEEKLY OPEN THE NEXT PLAN OF ACTION, HAPPY SUNDAY!!!😁😁",2021-07-04 06:13:14+00:00,537,1466074174
501,-1001466074174,,2021-07-04 07:38:00+00:00,539,1466074174
502,-1001466074174,Alice is kiltit,2021-07-04 07:38:04+00:00,540,1466074174
503,-1001466074174,Killing it*,2021-07-04 07:38:10+00:00,541,1466074174
504,-1001466074174,"ICPUSDT LONG UPDATE- CLOSE 40% HERE
https://www.tradingview.com/x/49ip5uMe/",2021-07-04 10:19:01+00:00,542,1466074174
505,-1001466074174,"ETHUSDT LONG PLAN
https://www.tradingview.com/x/p5syShQZ/",2021-07-04 10:33:56+00:00,543,1466074174
506,-1001466074174,"Lol this guy literally copied everything from this channel and posted on his channel, 🤣🤣, tryna scam new people",2021-07-04 12:08:45+00:00,544,1466074174
507,-1001466074174,"BTCUSDT UPDATE
https://www.tradingview.com/x/qex6dIFn/",2021-07-04 12:54:38+00:00,546,1466074174
508,-1001466074174,"BTCUSDT - IF WE CLOSE THIS WEEK ABOVE 35K, I AM TARGETING 41K AT LEAST",2021-07-04 17:01:12+00:00,548,1466074174
509,-1001466074174,"CORNIX USERS THOSE WHO HAVE BEEN ASKING FOR SEPERATE CORNIX VIP CHANNEL , WE HAVE A SEPERATE CORNIX CHANNEL NOW, WILL BE ACTIVE FROM WEEKLY OPEN TOMORROW, CHECK THE PINNED MESSAGES TO JOIN AND SHARE THE TRANSACTION SCREENSHOT, THANKS",2021-07-04 17:10:03+00:00,549,1466074174
510,-1001466074174,"Linausdt long update, don't forget to book partial profits,",2021-07-04 18:11:01+00:00,550,1466074174
511,-1001466074174,Grtusdt - just a reminder that I am pretty bullish kn this one,2021-07-04 18:31:50+00:00,551,1466074174
512,-1001466074174,Grtusdt - and yes this is the move after I shared it 🙂,2021-07-04 18:34:22+00:00,552,1466074174
513,-1001466074174,"As expected we are having a correction, which usually happens every Monday open, so not really worried",2021-07-05 04:42:59+00:00,553,1466074174
514,-1001466074174,"LETS HOPE THIS WAS THE BOTTOM,",2021-07-05 05:53:15+00:00,554,1466074174
515,-1001466074174,"I DON'T THINK BTC SHOULD GO BELOW 33800, IF IT CLOSES BELOW IT, I WILL HAVE TO REASSESS OUR LONG POSITIONS, WATCHING IT CLOSELY",2021-07-05 05:54:21+00:00,555,1466074174
516,-1001466074174,,2021-07-05 05:58:59+00:00,556,1466074174
517,-1001466074174,TOLD YOU GUYS,2021-07-05 05:59:12+00:00,557,1466074174
518,-1001466074174,Ethusdt - keep an eye on this plan 👀👀,2021-07-05 06:51:26+00:00,558,1466074174
519,-1001466074174,We are out of longs here,2021-07-05 11:33:04+00:00,559,1466074174
520,-1001466074174,"It below 33800 now,",2021-07-05 11:33:19+00:00,560,1466074174
521,-1001466074174,CORNIX BOT DOING IT'S THING 😉,2021-07-06 04:19:26+00:00,561,1466074174
522,-1001466074174,"Binance Futures
#LTC/USDT Take-Profit target 1 ✅
Profit: 6.9264% 📈
Period: 42 Minutes ⏰",2021-07-06 04:19:26+00:00,562,1466074174
523,-1001466074174,"BNBUSDT LONG
https://www.tradingview.com/x/nPWax93A/",2021-07-06 04:33:23+00:00,563,1466074174
524,-1001466074174,,2021-07-06 04:39:50+00:00,565,1466074174
525,-1001466074174,"ETHUSDT LONG PLAN
https://www.tradingview.com/x/pgHiaHP8/",2021-07-06 05:15:07+00:00,566,1466074174
526,-1001466074174,"LINAUSDT LONG UPDATE - FOR THOSE ASKING, U SHD CLOSE ABOUT 50% POSITION HERE
https://www.tradingview.com/x/3N8H6ANT/",2021-07-06 05:38:08+00:00,567,1466074174
527,-1001466074174,"ALICEUSDT- AND CLOSE ABOUT 30% HERE
https://www.tradingview.com/x/70NlE4Cx/",2021-07-06 05:40:07+00:00,568,1466074174
528,-1001466074174,"THE VIP WERE READY TO LONG,",2021-07-06 07:58:31+00:00,569,1466074174
529,-1001466074174,"BTCUSDT LONG PLAN
https://www.tradingview.com/x/cuw7Kv2F/",2021-07-06 07:58:31+00:00,570,1466074174
530,-1001466074174,"UPDATE
https://www.tradingview.com/x/i0vTZCaF/",2021-07-06 07:59:31+00:00,571,1466074174
531,-1001466074174,"LINAUSDT LONG UPDATE- WHAT AN EXCELLENT MOVE BY LINA, STILL THINK IT HAS LEGS TO GO BEFORE IT COOLS DOWN
https://www.tradingview.com/x/63Fi6Nz4/",2021-07-07 02:30:00+00:00,572,1466074174
532,-1001466074174,"BNBUSDT LONG UPDATE- NOT MUCH OF A MOVE, BOOK SOME PROFIT HERE, PA'S BEEN REALL CHOPPY
https://www.tradingview.com/x/Iuogcp4p/",2021-07-07 02:35:17+00:00,573,1466074174
533,-1001466074174,"GRTUSDT UPDATE - MADE A NICE 20% MOVE SINCE OUT BUY, EXPECTING SECOND LEG UP SOON",2021-07-07 02:45:52+00:00,574,1466074174
534,-1001466074174,,2021-07-07 02:46:53+00:00,575,1466074174
535,-1001466074174,,2021-07-07 02:47:21+00:00,576,1466074174
536,-1001466074174,"BTCUSDT LONG PLAN- REALLY NOT INTERESTED IN THIS CHOP, CLEAN BREAK ABOVE JUNE MID( IN PURPLE) AND I THINK WE ARE OFF FOR A MOVE UP
https://www.tradingview.com/x/cFJ4bIcT/",2021-07-07 03:11:50+00:00,577,1466074174
537,-1001466074174,"ALICEUSDT UPDATE
https://www.tradingview.com/x/SKd98JNR/",2021-07-07 04:28:36+00:00,578,1466074174
538,-1001466074174,"LINKUSDT SWING LONG
https://www.tradingview.com/x/nJvXyAMY/",2021-07-07 04:43:22+00:00,579,1466074174
539,-1001466074174,"ICPUSDT - EXPECTING SOMETHING LIKE THIS
https://www.tradingview.com/x/QzHRUaLD/",2021-07-07 04:55:34+00:00,580,1466074174
540,-1001466074174,,2021-07-07 05:39:32+00:00,581,1466074174
541,-1001466074174,"BNBUSDT LONG UPDATE- LOOKS AMAZIN- BOOK SOME PROFIT HERE
https://www.tradingview.com/x/CVjAGUr6/",2021-07-07 06:12:13+00:00,582,1466074174
542,-1001466074174,"PONDUSDT LOOKING GOOD
https://www.tradingview.com/x/2ZG2QTkF/",2021-07-07 06:21:55+00:00,583,1466074174
543,-1001466074174,,2021-07-07 07:41:45+00:00,584,1466074174
544,-1001466074174,"DON'T BE LIKE HIM, USE PROPER RISK, DON'T GAMBLE ALWAY ALL THE MONEY IN 1 - 2 TRADES",2021-07-07 07:42:16+00:00,585,1466074174
545,-1001466074174,"BTCUSDT UPDATE- MAYBE SOMETHING LIKE THIS, CLOSE BELOW MONDAY MID RANGE, AND WILL HAVE TO ASSESS LONG POSITIONS, 
https://www.tradingview.com/x/SKL0OmLO/",2021-07-07 13:21:18+00:00,586,1466074174
546,-1001466074174,"GRTUSDT UPDATE- LOOKS LIKE SECOND LEG BEGINNING
https://www.tradingview.com/x/U2phKmp4/",2021-07-07 13:52:36+00:00,587,1466074174
547,-1001466074174,"BNBUSDT LONG UPDATE - I AM OUT 40% HERE, STOPLOSS MOVED TO 306
https://www.tradingview.com/x/EjttRdOk/",2021-07-07 14:08:55+00:00,588,1466074174
548,-1001466074174,"BTCUSDT UPDATE- FOLLOWING THE PLAN SO FAR, LETS SEE IF DAILY CAN CLOSE ABOVE THE ARROW.
https://www.tradingview.com/x/2KXHsoxO/",2021-07-07 18:10:27+00:00,589,1466074174
549,-1001466074174,"BTCUSDT UPDATE- NO TRIGGER, NO TRADE, AGAIN REJECTED FROM JUNE MID RANGE
https://www.tradingview.com/x/vAebpvdh/",2021-07-08 00:07:54+00:00,590,1466074174
550,-1001466074174,"ETHUSDT- SOMETHING LIKE THIS AND I WILL LOOK TO SHORT
https://www.tradingview.com/x/79Xythlb/",2021-07-08 00:23:55+00:00,591,1466074174
551,-1001466074174,"ALICEUSDT- WHAT A BEAUTIFUL MOVE BY ALICE
https://www.tradingview.com/x/SVEwfpvf/",2021-07-08 05:08:43+00:00,592,1466074174
552,-1001466074174,,2021-07-08 05:43:51+00:00,593,1466074174
553,-1001466074174,"ETHUSDT UPDATE
https://www.tradingview.com/x/QymlPCWG/",2021-07-08 07:40:31+00:00,594,1466074174
554,-1001466074174,"BTCUSDT PLAN- CLOSE ABOVE MONDAY LOW, THAN I WOULD TARGET MONDAY MID RANGE AND MONDAY HIGH AS SHORT TERM TARGET, 
https://www.tradingview.com/x/pHDOSqIy/",2021-07-08 16:15:24+00:00,595,1466074174
555,-1001466074174,👀👀,2021-07-09 05:18:37+00:00,596,1466074174
556,-1001466074174,,2021-07-09 14:53:47+00:00,597,1466074174
557,-1001466074174,"GOT MY EYES ON AKROUSDT, MAKING SAME STRUCTURE AS LINA AND ALICE BEFORE THE BIG MOVE, LET'S SEE HOW IT GOES AFTER DAILY CLOSE,",2021-07-09 15:06:25+00:00,598,1466074174
558,-1001466074174,BUYING AKROUSDT SPOT HERE ISN'T A BAD IDEA @ 0.02,2021-07-09 15:07:09+00:00,599,1466074174
559,-1001466074174,CAN'T DEFINE A TIGHT STOPLOSS HERE FOR LEVERAGED SO WILLL WAIT,2021-07-09 15:07:47+00:00,600,1466074174
560,-1001466074174,"HOPE U ALL TOOK SOME POSITION IN IT, I LIKE THE STRUCTURE IT HAS MADE OVER LAST WEEKS",2021-07-09 17:13:36+00:00,601,1466074174
561,-1001466074174,BUYING AKROUSDT SPOT HERE ISN'T A BAD IDEA @ 0.02,2021-07-09 17:18:27+00:00,602,1466074174
562,-1001466074174,"aALICEUSDT LONG UPDATE- I AM OUT 40%, STOP LOSS MOVED TO 5.28, TOTALLY RISK FREE NOW, 
https://www.tradingview.com/x/XlhP08NL/",2021-07-09 19:00:17+00:00,603,1466074174
563,-1001466074174,"BTCUSDT UPDATE
https://www.tradingview.com/x/xqLtqiAB/",2021-07-09 19:42:31+00:00,604,1466074174
564,-1001466074174,LINAUSDT👀👀,2021-07-09 20:09:34+00:00,605,1466074174
565,-1001466074174,"Coin : LINAUSDT

Type : LONG

Leverage : 4

CAPITAL 5%

ENTRY :  0.0342

Target 1- 0.0386
Target 2 - 0.0420
Target 3-  0.0480
Target 4 - 0.055
Target 5 - 0.065
target 6- 0.08

STOPLOSS - 0.029
https://www.tradingview.com/x/ySK4M0t5/",2021-07-09 20:57:50+00:00,606,1466074174
566,-1001466074174,"BTCUSDT UPDATE- MID RANGE HIT- NEXT TARGET RANGE HIGH
https://www.tradingview.com/x/gHgrgg5A/",2021-07-10 08:50:27+00:00,607,1466074174
567,-1001466074174,LINAUSDT,2021-07-10 13:34:59+00:00,608,1466074174
568,-1001466074174,"CHRUSDT - UP 14% FROM THE ENTRY, ""WITHOUT LEVERAGE""",2021-07-10 15:29:22+00:00,609,1466074174
569,-1001466074174,,2021-07-10 15:29:56+00:00,610,1466074174
570,-1001466074174,"All you need is patience and let price action do it's thing,",2021-07-10 16:36:32+00:00,611,1466074174
571,-1001466074174,,2021-07-10 16:40:44+00:00,612,1466074174
572,-1001466074174,LINAUSDT - TP1 HIT👌,2021-07-11 06:08:35+00:00,613,1466074174
573,-1001466074174,"BTCUSDT, - 33K HOLDS AND I THINK BTC GOES UP TO 34.5 K AT LEAST",2021-07-11 08:58:03+00:00,614,1466074174
574,-1001466074174,AND THEN MONDAY HIGH AS SHARED ON THE CHARTS ABOVE,2021-07-11 08:59:17+00:00,615,1466074174
575,-1001466074174,"BAKEUSDT LONG PLAN
https://www.tradingview.com/x/9r0MxdVL/",2021-07-12 03:18:27+00:00,616,1466074174
576,-1001466074174,"BTCUSDT UPDATE
https://www.tradingview.com/x/zVCdXbnb/",2021-07-12 03:19:33+00:00,617,1466074174
577,-1001466074174,CLOSE SOME AKROUSDT SPOT HERE - UP MORE THAN 10% HERE,2021-07-12 13:51:01+00:00,618,1466074174
578,-1001466074174,OUT OF ALL THE SPOT TRADES,2021-07-13 05:45:10+00:00,619,1466074174
579,-1001466074174,"ETHUSDT SHORT UPDATE
https://www.tradingview.com/x/P8Lffdu9/",2021-07-13 05:46:57+00:00,620,1466074174
580,-1001466074174,"ETHUSDT SHORT UPDATE- TARGET HIT, TRADE CLOSED
https://www.tradingview.com/x/cUYTDc5u/",2021-07-14 11:31:07+00:00,621,1466074174
581,-1001466074174,"BTCUSDT- THIS LEVEL AT 31770-31500 NEEDS TO HOLD FOR THE MOVE TO THE UPSIDE, BELOW THIS LEVEL WE GO TO 28-26
https://www.tradingview.com/x/N1XeLg9u/",2021-07-14 11:31:18+00:00,622,1466074174
582,-1001466074174,"BTCUSDT UPDATE- PLAYED OUT AS PER PLAN, 
https://www.tradingview.com/x/55kWygOg/",2021-07-14 11:31:28+00:00,623,1466074174
583,-1001466074174,"BTCUSDT- THIS IS WHERE I WILL OOK TO ENTER BTC LONG
https://www.tradingview.com/x/DkAY2U8T/",2021-07-14 17:44:02+00:00,624,1466074174
584,-1001466074174,JUST A REMINDER THAT THIS IS STILL ACTIVE,2021-07-14 17:54:13+00:00,625,1466074174
585,-1001466074174,"SNXUSDT LONG PLAN
https://www.tradingview.com/x/lkimkGps/",2021-07-15 01:54:43+00:00,626,1466074174
586,-1001466074174,LINAUSDT - TP1 HIT,2021-07-15 06:45:00+00:00,627,1466074174
587,-1001466074174,,2021-07-15 07:11:42+00:00,628,1466074174
588,-1001466074174,"ICPUSDT - GOING TO LONG IT ABOVE $40
https://www.tradingview.com/x/vx2Lqw7w/",2021-07-15 10:18:47+00:00,629,1466074174
589,-1001466074174,OUT OF ALL FUTURES LONG TRADE,2021-07-16 06:18:14+00:00,630,1466074174
590,-1001466074174,"ETHUSDT - 
https://www.tradingview.com/x/lCKuFFeN/",2021-07-16 07:07:05+00:00,631,1466074174
591,-1001466074174,"IF YOU GUYS ARE SHORT ON ETHUSDT AS PER PLAN ABOVE, YOU MUST BE IN GOOD PROFIT BY NOW, BOOK SOME PROFIT HERE",2021-07-19 15:22:02+00:00,633,1466074174
592,-1001466074174,"BTCUSDT- VERY CLEAN DEVIATION FORMED AND PRICE BACK INSIDE THE RANGE, IF DAILY CLOSES LIKE THIS, COULD BE A REALLY NICE SWING LONG INTO THE RANGE HIGH AT 40K,
https://www.tradingview.com/x/BbkNtmrO/",2021-07-21 12:29:56+00:00,634,1466074174
593,-1001466074174,"MATICUSDT- UP 12% FROM ENTRY, "" WITHOUT LEVERAGE""",2021-07-21 18:16:59+00:00,635,1466074174
594,-1001466074174,"WILL LOOK TO LONG BTC ON PULLBACK AROUND 31K,",2021-07-22 15:18:02+00:00,636,1466074174
595,-1001466074174,"CTKUSDT LONG
https://www.tradingview.com/x/5lHHRPnC/",2021-07-22 16:23:02+00:00,638,1466074174
596,-1001466074174,"🚨 **There are Rumours that ****$AXS**** is going to  release the locked coins 
Which means huge selling of coins they have only 23% circulating supply
This coin Rose from 0.4$ aprox to 42$ 
There will be a massive pullback 

You can short some and enjoy 🔥
🚨**

#DYOR",2021-07-23 22:47:53+00:00,642,1466074174
597,-1001466074174,"GRTUSDT SWING LONG- 
https://www.tradingview.com/x/GI660bnG/",2021-07-24 13:22:11+00:00,643,1466074174
598,-1001466074174,"ICPUSDT UP BY 10% HERE, CLOSE PARTIAL POSITION HERE👌",2021-07-24 13:35:04+00:00,644,1466074174
599,-1001466074174,"LINAUAST LONG PLAN- WAITING FOR CLOSE ABOVE 0.0318
https://www.tradingview.com/x/LAYDo7yf/",2021-07-24 14:34:58+00:00,645,1466074174
600,-1001466074174,ICPUSDT— 👀👀,2021-07-24 16:41:28+00:00,646,1466074174
601,-1001466074174,,2021-07-24 16:49:55+00:00,647,1466074174
602,-1001466074174,,2021-07-24 17:15:53+00:00,648,1466074174
603,-1001466074174,ICPUSDT- UP BY 10 %,2021-07-25 07:38:40+00:00,649,1466074174
604,-1001466074174,LINAUSDT UPDATE,2021-07-25 18:08:55+00:00,650,1466074174
605,-1001466074174,,2021-07-25 18:10:04+00:00,651,1466074174
606,-1001466074174,"AVAXUSDT SWING LONG- TAKE SOME PROFIT HERE AT 12.17
https://www.tradingview.com/x/a2wVPA6T/",2021-07-26 04:47:21+00:00,652,1466074174
607,-1001466074174,"BTCUSDT UPDATE
https://www.tradingview.com/x/ZDxcjWWv/",2021-07-26 05:10:02+00:00,653,1466074174
608,-1001466074174,"GRTUSDT- STILL AROUND ENTRY
https://www.tradingview.com/x/BkoQ8Dmt/",2021-07-26 05:35:26+00:00,654,1466074174
609,-1001466074174,"CTKUSDT UPDATE- TAKE SOME PROFIT HERE
https://www.tradingview.com/x/gOF4TPyU/",2021-07-26 05:49:38+00:00,655,1466074174
610,-1001466074174,"LTCUSDT SWING LONG- TP1 HIT👌
https://www.tradingview.com/x/3R57dwZf/",2021-07-26 06:22:03+00:00,656,1466074174
611,-1001466074174,"BTCUSDT SHORT SCALP PLAN
https://www.tradingview.com/x/IixzevLp/",2021-07-27 03:02:53+00:00,657,1466074174
612,-1001466074174,"BTCUSDT SCALP UPDATE
https://www.tradingview.com/x/3ARKVSx8/",2021-07-27 03:03:00+00:00,658,1466074174
613,-1001466074174,,2021-07-27 08:35:12+00:00,659,1466074174
614,-1001466074174,"ALICEUSDT LONG PLAN
https://www.tradingview.com/x/oIdqydWJ/",2021-07-27 08:56:05+00:00,660,1466074174
615,-1001466074174,"ALICEUSDT- EXACTLY AS PLANNED 🤝
https://www.tradingview.com/x/qHuxTwO6/",2021-07-27 08:56:12+00:00,661,1466074174
616,-1001466074174,,2021-07-27 09:28:50+00:00,662,1466074174
617,-1001466074174,SANDUSDT👀👀,2021-07-27 14:36:47+00:00,663,1466074174
618,-1001466074174,"OFFER FOR THE MONTHLY 

WE HAVE RECEIVED AN OVERWHELMING REQUEST FOR SOME DISCOUNT FOR THE MONTHLY PLAN, 

WE HAVE DECIDED TO GIVE ONE FOR NEXT 48 HOURS AND THIS WILL BE JUST FOR THE MONTHLY, 

WE WILL SHARE THE DISCOUNTED PRICE AND BTC ADDRESS, ALL YOU NEED TO DO IS TO SHARE THE TXID OF THE TRANSACTION AND WE WILL ADD YOU TO THE VIP GROUP AND IF YOU WANT CORNIX, WE WILL ADD YOU THERE

THANKS",2021-07-27 15:21:19+00:00,664,1466074174
619,-1001466074174,"GUYS RELAX, I AM GONNA POST THE DISCOUNTED AMOUNT AND THE BTC ADDRESS IN NEXT 45 MINS EXACTLY,  IF YOU ARE INTERESTED THEN PAY AND SEND THE SCREENSHOT, 
THANKS",2021-07-27 17:17:07+00:00,665,1466074174
620,-1001466074174,,2021-07-28 01:22:38+00:00,667,1466074174
621,-1001466074174,"FINALLY SANDUSDT LOOKING GOOD,🤟",2021-07-28 01:22:38+00:00,668,1466074174
622,-1001466074174,"BTCUSDT - I THINK WE MIGHT SEE 43-43.5K ATLEAST BEFORE THE CORRECTION TO MAKE THE HIGHER LOW
https://www.tradingview.com/x/YJIOY6uA/",2021-07-28 10:28:15+00:00,669,1466074174
623,-1001466074174,"LINAUSDT- MOVE THE STOPLOSS AS MENTIONED IN THE CHART- YOU MUST BE RISK FREE ON THIS TRADE NOW, LET IT RUN
https://www.tradingview.com/x/mB0pjykM/",2021-07-28 11:38:42+00:00,670,1466074174
624,-1001466074174,"Binance Futures
#LINA/USDT Take-Profit target 2 ✅
Profit: 81.9277% 📈
Period: 2 Days 3 Hours 46 Minutes ⏰",2021-07-28 12:21:27+00:00,671,1466074174
